UnitID,UnitName,TypeID,ParentUnit,NationalityID,StateID,DistrictID,Active
541,Haveri CEN Crime PS,1,74.0,1,1,16,1
542,Byadagi PS,1,74.0,1,1,16,1
543,Adur PS,1,74.0,1,1,16,1
544,Guttal PS,1,74.0,1,1,16,1
545,Ranebennur Town PS,1,75.0,1,1,16,1
546,Ranebennur Rural PS,1,75.0,1,1,16,1
547,Ranebennur Traffic PS,1,75.0,1,1,16,1
548,Hirekerur PS,1,75.0,1,1,16,1
549,Rattihalli PS,1,75.0,1,1,16,1
550,Kumarapattanam PS,1,75.0,1,1,16,1
551,Halageri PS,1,75.0,1,1,16,1
552,Kaginele PS,1,75.0,1,1,16,1
553,Shiggaon PS,1,76.0,1,1,16,1
554,Savanur PS,1,76.0,1,1,16,1
555,Hanagal PS,1,76.0,1,1,16,1
556,Bankapura PS,1,76.0,1,1,16,1
557,Hansabhavi PS,1,76.0,1,1,16,1
558,Hulagur PS,1,76.0,1,1,16,1
559,Tadas PS,1,76.0,1,1,16,1
560,Hosapete Town PS,1,273.0,1,1,29,1
561,Hosapete Rural PS,1,273.0,1,1,29,1
562,Hosapete Traffic PS,1,273.0,1,1,29,1
563,Chitwadagi PS,1,273.0,1,1,29,1
564,T.B. Dam PS,1,274.0,1,1,29,1
565,Hosapete Extension PS,1,274.0,1,1,29,1
566,Hampi Tourism PS,1,272.0,1,1,29,1
567,Hampi Traffic PS,1,272.0,1,1,29,1
568,Kamalapura PS,1,272.0,1,1,29,1
569,Kudligi PS,1,277.0,1,1,29,1
570,Gudekote PS,1,277.0,1,1,29,1
571,Kotturu PS,1,276.0,1,1,29,1
572,Hosahalli PS,1,276.0,1,1,29,1
573,H.B. Halli PS,1,275.0,1,1,29,1
574,Tambrahalli PS,1,275.0,1,1,29,1
575,M.M. Halli PS,1,275.0,1,1,29,1
576,Harapanahalli PS,1,271.0,1,1,29,1
577,Arasikeri PS,1,271.0,1,1,29,1
578,Halavagalu PS,1,271.0,1,1,29,1
579,Chigateri PS,1,271.0,1,1,29,1
580,Hadagali PS,1,270.0,1,1,29,1
581,Hire Hadagali PS,1,270.0,1,1,29,1
582,Ittigi PS,1,270.0,1,1,29,1
583,Gandhinagar PS,1,38.0,1,1,2,1
584,Brucepet PS,1,38.0,1,1,2,1
585,Cowlbazar PS,1,38.0,1,1,2,1
586,Ballari Traffic PS,1,38.0,1,1,2,1
587,Women PS,1,38.0,1,1,2,1
588,"APMC Yard PS, Ballari",1,38.0,1,1,2,1
589,Ballari Rural PS,1,39.0,1,1,2,1
590,PD Halli PS,1,39.0,1,1,2,1
591,MokaPS,1,39.0,1,1,2,1
592,Kurugodu PS,1,39.0,1,1,2,1
593,Kuduthini PS,1,39.0,1,1,2,1
594,Tekkalakota PS,1,40.0,1,1,2,1
595,Sirigere PS,1,40.0,1,1,2,1
596,Siruguppa PS,1,40.0,1,1,2,1
597,Hatcholli PS,1,40.0,1,1,2,1
598,Kampli PS,1,40.0,1,1,2,1
599,Sandur PS,1,40.0,1,1,2,1
600,Toranagallu PS,1,40.0,1,1,2,1
601,Choranuru PS,1,40.0,1,1,2,1
602,Cyber Crime (CEN) PS,1,40.0,1,1,2,1
603,Challakere PS,1,150.0,1,1,10,1
604,Nayakanahatti PS,1,150.0,1,1,10,1
605,Thalak PS,1,150.0,1,1,10,1
606,Parashurampura PS,1,150.0,1,1,10,1
607,Rampura PS,1,151.0,1,1,10,1
608,Molakalmuru PS,1,151.0,1,1,10,1
609,Hiriyur Town PS,1,155.0,1,1,10,1
610,Hiriyur Rural PS,1,155.0,1,1,10,1
611,Aimangala PS,1,155.0,1,1,10,1
612,Abbinahole PS,1,155.0,1,1,10,1
613,Hosadurga PS,1,156.0,1,1,10,1
614,Srirampura PS,1,156.0,1,1,10,1
615,Chitradurga Kote PS,1,153.0,1,1,10,1
616,Chitradurga Traffic PS,1,153.0,1,1,10,1
617,Chitradurga Extension PS,1,153.0,1,1,10,1
618,Chitradurga Rural PS,1,152.0,1,1,10,1
619,Turuvanur PS,1,152.0,1,1,10,1
620,Bharamasagara PS,1,152.0,1,1,10,1
621,Holalkere PS,1,154.0,1,1,10,1
622,Chikkajajur PS,1,154.0,1,1,10,1
623,Chitrahalli Gate PS,1,154.0,1,1,10,1
624,Chitradurga Town PS,1,61.0,1,1,10,1
625,Women PS,1,61.0,1,1,10,1
626,CEN Crime PS,1,61.0,1,1,10,1
627,Azadnagar PS,1,159.0,1,1,12,1
628,Basavanagar PS,1,159.0,1,1,12,1
629,Gandhinagar PS,1,159.0,1,1,12,1
630,RMC Yard PS,1,159.0,1,1,12,1
631,Traffic North PS,1,159.0,1,1,12,1
632,Extension PS,1,160.0,1,1,12,1
633,KTJ Nagar PS,1,160.0,1,1,12,1
634,Traffic South PS,1,160.0,1,1,12,1
635,Vidyanagar PS,1,160.0,1,1,12,1
636,Davanagere Rural PS,1,161.0,1,1,12,1
637,Mayakonda PS,1,161.0,1,1,12,1
638,Hadadi PS,1,161.0,1,1,12,1
639,Harihar Town PS,1,162.0,1,1,12,1
640,Harihar Rural PS,1,162.0,1,1,12,1
641,Malebennur PS,1,162.0,1,1,12,1
642,Jagalur PS,1,163.0,1,1,12,1
643,Bilichodu PS,1,163.0,1,1,12,1
644,Honnali PS,1,158.0,1,1,12,1
645,Nyamathi PS,1,158.0,1,1,12,1
646,Channagiri PS,1,157.0,1,1,12,1
647,Santhebennur PS,1,157.0,1,1,12,1
648,Basavapatna PS,1,157.0,1,1,12,1
649,CENPS,1,157.0,1,1,12,1
650,Kote PS,1,241.0,1,1,25,1
651,Doddapete PS,1,241.0,1,1,25,1
652,Vinobanagar PS,1,241.0,1,1,25,1
653,Women PS,1,241.0,1,1,25,1
654,Gajanur PS,1,242.0,1,1,25,1
655,Holehonnur PS,1,242.0,1,1,25,1
656,Ayanur PS,1,242.0,1,1,25,1
657,Kuppi PS,1,242.0,1,1,25,1
658,Bhadravati Town PS,1,238.0,1,1,25,1
659,Holehonnur Rural PS,1,238.0,1,1,25,1
660,Old Town PS,1,238.0,1,1,25,1
661,Sagar Town PS,1,239.0,1,1,25,1
662,Sagar Rural PS,1,239.0,1,1,25,1
663,Tirthahalli Town PS,1,243.0,1,1,25,1
664,Shikaripura Town PS,1,240.0,1,1,25,1
665,Byndoor PS,1,258.0,1,1,27,1
666,Kollur PS,1,258.0,1,1,27,1
667,Gangolli PS,1,258.0,1,1,27,1
668,Kundapura PS,1,259.0,1,1,27,1
669,Kundapura Rural PS,1,259.0,1,1,27,1
670,Kundapura Traffic PS,1,259.0,1,1,27,1
671,Shankaranarayana PS,1,259.0,1,1,27,1
672,Amasebailu PS,1,259.0,1,1,27,1
673,Brahmavara PS,1,260.0,1,1,27,1
674,Hiriyadka PS,1,260.0,1,1,27,1
675,Kota PS,1,260.0,1,1,27,1
676,Udupi Traffic PS,1,261.0,1,1,27,1
677,Malpe PS,1,261.0,1,1,27,1
678,Manipal PS,1,261.0,1,1,27,1
679,Udupi Town PS,1,261.0,1,1,27,1
680,Women PS,1,261.0,1,1,27,1
681,Kaup PS,1,257.0,1,1,27,1
682,Shirva PS,1,257.0,1,1,27,1
683,Padubidri PS,1,257.0,1,1,27,1
684,Karkala Town PS,1,256.0,1,1,27,1
685,Karkala Rural PS,1,256.0,1,1,27,1
686,Hebri PS,1,256.0,1,1,27,1
687,Ajekar PS,1,256.0,1,1,27,1
688,CENPS,1,256.0,1,1,27,1
689,Puttur Town PS,1,65.0,1,1,11,1
690,Puttur Rural PS,1,65.0,1,1,11,1
691,Puttur Traffic PS,1,65.0,1,1,11,1
692,Sullia PS,1,65.0,1,1,11,1
693,Subramanya PS,1,65.0,1,1,11,1
694,Bellare PS,1,65.0,1,1,11,1
695,Bantwal Town PS,1,63.0,1,1,11,1
696,Bantwal Rural PS,1,63.0,1,1,11,1
697,Bantwal Traffic PS,1,63.0,1,1,11,1
698,Vittal PS,1,63.0,1,1,11,1
699,Belthangady PS,1,64.0,1,1,11,1
700,Belthangady Traffic PS,1,64.0,1,1,11,1
701,Kadaba PS,1,64.0,1,1,11,1
702,Punjalkatte PS,1,64.0,1,1,11,1
703,Uppinangady PS,1,64.0,1,1,11,1
704,Venoor PS,1,64.0,1,1,11,1
705,Dharmasthala PS,1,64.0,1,1,11,1
706,Women PS,1,64.0,1,1,11,1
707,Cyber Economics & Narcotics (CEN) Crime PS,1,64.0,1,1,11,1
708,Mangaluru City Sub Division PS,1,20.0,1,1,11,1
709,Mangaluru Rural PS,1,20.0,1,1,11,1
710,Panambur PS,1,20.0,1,1,11,1
711,Surathkal PS,1,20.0,1,1,11,1
712,MulkiPS,1,20.0,1,1,11,1
713,Moodabidri PS,1,20.0,1,1,11,1
714,Bajpe PS,1,20.0,1,1,11,1
715,Kavoor PS,1,20.0,1,1,11,1
716,Konaje PS,1,20.0,1,1,11,1
717,Ullal PS,1,20.0,1,1,11,1
718,Virajpet Town PS,1,194.0,1,1,18,1
719,Virajpet Rural PS,1,194.0,1,1,18,1
720,Gonikoppal PS,1,192.0,1,1,18,1
721,Ponnampet PS,1,192.0,1,1,18,1
722,Kutta PS,1,193.0,1,1,18,1
723,Srimangala PS,1,193.0,1,1,18,1
724,Madikeri Town PS,1,189.0,1,1,18,1
725,Madikeri Traffic PS,1,189.0,1,1,18,1
726,Siddapura PS,1,189.0,1,1,18,1
727,Kodagu Women PS,1,189.0,1,1,18,1
728,Madikeri Rural PS,1,188.0,1,1,18,1
729,Napoklu PS,1,188.0,1,1,18,1
730,Bhagamandala PS,1,188.0,1,1,18,1
731,Kushalnagar Town PS,1,190.0,1,1,18,1
732,Kushalnagar Traffic PS,1,190.0,1,1,18,1
733,Kushalnagar Rural PS,1,190.0,1,1,18,1
734,Suntikoppa PS,1,190.0,1,1,18,1
735,Somwarpet PS,1,191.0,1,1,18,1
736,Shanivarasanthe PS,1,191.0,1,1,18,1
737,CEN Special PS,1,191.0,1,1,18,1
738,Hassan City PS,1,167.0,1,1,15,1
739,Hassan Traffic PS,1,167.0,1,1,15,1
740,Hassan Extension PS,1,167.0,1,1,15,1
741,Pension Mohalla PS,1,167.0,1,1,15,1
742,Hassan Women PS,1,167.0,1,1,15,1
743,CEN Police Station,1,167.0,1,1,15,1
744,Hassan Rural PS,1,168.0,1,1,15,1
745,Gorur PS,1,168.0,1,1,15,1
746,Dudda PS,1,168.0,1,1,15,1
747,Shanthigrama PS,1,168.0,1,1,15,1
748,Holenarasipura Town PS,1,170.0,1,1,15,1
749,Holenarasipura Rural PS,1,170.0,1,1,15,1
750,Hally Mysore PS,1,170.0,1,1,15,1
751,Arakalgud PS,1,169.0,1,1,15,1
752,Konanur PS,1,169.0,1,1,15,1
753,Arasikere Rural PS,1,166.0,1,1,15,1
754,Banavara PS,1,166.0,1,1,15,1
755,Javagal PS,1,166.0,1,1,15,1
756,Gandasi PS,1,166.0,1,1,15,1
757,Arasikere Town PS,1,166.0,1,1,15,1
758,Belur PS,1,171.0,1,1,15,1
759,Halebeedu PS,1,171.0,1,1,15,1
760,Arehally PS,1,171.0,1,1,15,1
761,Channarayapatna Town PS,1,172.0,1,1,15,1
762,Channarayapatna Rural PS,1,172.0,1,1,15,1
763,Hirisave PS,1,172.0,1,1,15,1
764,Nuggehally PS,1,172.0,1,1,15,1
765,Channarayapatna Traffic PS,1,172.0,1,1,15,1
766,Shravanabelagola PS,1,172.0,1,1,15,1
767,"xactly as provided. If needed, | can verify and map them to the official",1,172.0,1,1,15,1
768,Mysuru South PS,1,94.0,1,1,22,1
769,Varuna PS,1,215.0,1,1,22,1
770,Jayapura PS,1,215.0,1,1,22,1
771,Yelawala PS,1,215.0,1,1,22,1
772,Saligrama PS,1,215.0,1,1,22,1
773,K.R. Nagar PS,1,215.0,1,1,22,1
774,CEN Police Station,1,215.0,1,1,22,1
775,Women Police Station,1,215.0,1,1,22,1
776,Hullahalli PS,1,216.0,1,1,22,1
777,Biligere PS,1,216.0,1,1,22,1
778,Kowlande PS,1,216.0,1,1,22,1
779,Nanjangud Town PS,1,216.0,1,1,22,1
780,Nanjangud Traffic PS,1,216.0,1,1,22,1
781,Nanjangud Rural PS,1,216.0,1,1,22,1
782,Talakadu PS,1,216.0,1,1,22,1
783,T. Narasipura PS,1,216.0,1,1,22,1
784,Bannur PS,1,216.0,1,1,22,1
785,Hunsur Town PS,1,213.0,1,1,22,1
786,Piriyapatna PS,1,213.0,1,1,22,1
787,H.D. Kote PS,1,213.0,1,1,22,1
788,Hunsur Rural PS,1,213.0,1,1,22,1
789,Bylakuppe PS,1,212.0,1,1,22,1
790,Bettadapura PS,1,212.0,1,1,22,1
791,Bilikere PS,1,212.0,1,1,22,1
792,Saraguru PS,1,214.0,1,1,22,1
793,Antharasanahalli PS,1,214.0,1,1,22,1
794,Devaraja PS,1,207.0,1,1,22,1
795,Nazarbad PS,1,207.0,1,1,22,1
796,Lashkar PS,1,207.0,1,1,22,1
797,Udayagiri PS,1,207.0,1,1,22,1
798,Women PS,1,207.0,1,1,22,1
799,Alanahalli PS,1,207.0,1,1,22,1
800,Krishnaraja PS (KRPS),1,208.0,1,1,22,1
801,Ashokapuram PS (APPS),1,208.0,1,1,22,1
802,Vidyaranyapuram PS (VRPS),1,208.0,1,1,22,1
803,K.N. Nagar PS (KNPS),1,208.0,1,1,22,1
804,Lakshmipuram PS (LPPS),1,208.0,1,1,22,1
805,V.V. Puram PS (VVPS),1,209.0,1,1,22,1
806,Mandi PS,1,209.0,1,1,22,1
807,Narasimharaja PS (NRPS),1,209.0,1,1,22,1
808,Jyothinagar PS (JLPS),1,209.0,1,1,22,1
809,Vijayanagar PS (VNPS),1,211.0,1,1,22,1
810,Saraswathipuram PS (SSPS),1,211.0,1,1,22,1
811,Metagalli PS,1,211.0,1,1,22,1
812,Hebbal PS,1,211.0,1,1,22,1
813,Krishnaraja Traffic PS (KRTRF),1,210.0,1,1,22,1
814,Narasimharaja Traffic PS (NRTRF),1,210.0,1,1,22,1
815,Devaraja Traffic PS (DRTRF),1,210.0,1,1,22,1
816,V.V. Puram Traffic PS (VVTRF),1,210.0,1,1,22,1
817,Siddarthanagar Traffic PS (SIDTRF),1,210.0,1,1,22,1
818,Cyber Crime PS,1,210.0,1,1,22,1
819,Economic Offences & Narcotics Crime PS,1,210.0,1,1,22,1
820,S.M. Halli PS,1,132.0,1,1,7,1
821,Kuderu PS,1,132.0,1,1,7,1
822,Gundlupet PS,1,131.0,1,1,7,1
823,Begur PS,1,131.0,1,1,7,1
824,Terakanambi PS,1,131.0,1,1,7,1
825,Mamballi PS,1,133.0,1,1,7,1
826,Yelandur PS,1,133.0,1,1,7,1
827,Chamarajanagar Town PS,1,133.0,1,1,7,1
828,Traffic PS,1,133.0,1,1,7,1
829,Chamarajanagar Rural PS,1,133.0,1,1,7,1
830,Chamarajanagar East PS,1,133.0,1,1,7,1
831,Kollegal Town PS,1,134.0,1,1,7,1
832,Kollegal Rural PS,1,134.0,1,1,7,1
833,Hanur PS,1,134.0,1,1,7,1
834,Ramapura PS,1,134.0,1,1,7,1
835,M.M. Hills PS,1,134.0,1,1,7,1
836,CEN PS,1,134.0,1,1,7,1
837,Women PS,1,134.0,1,1,7,1
838,Mandya West PS,1,202.0,1,1,21,1
839,Mandya Rural PS,1,202.0,1,1,21,1
840,Mandya Traffic PS,1,202.0,1,1,21,1
841,Mandya Women PS,1,202.0,1,1,21,1
842,Mandya East PS,1,202.0,1,1,21,1
843,Mandya Central PS,1,202.0,1,1,21,1
844,Keragodu PS,1,201.0,1,1,21,1
845,Shivalli PS,1,201.0,1,1,21,1
846,Basaralu PS,1,201.0,1,1,21,1
847,Malavalli Town PS,1,200.0,1,1,21,1
848,Malavalli Rural PS,1,200.0,1,1,21,1
849,K.M. Doddi PS,1,200.0,1,1,21,1
850,Maddur PS,1,200.0,1,1,21,1
851,Maddur Traffic PS,1,200.0,1,1,21,1
852,Besagarahalli PS,1,199.0,1,1,21,1
853,Koppa PS,1,199.0,1,1,21,1
854,Kesthur PS,1,199.0,1,1,21,1
855,Halaguru PS,1,198.0,1,1,21,1
856,Kirugavalu PS,1,198.0,1,1,21,1
857,Belakavadi PS,1,198.0,1,1,21,1
858,Srirangapatna Town PS,1,206.0,1,1,21,1
859,Srirangapatna Rural PS,1,206.0,1,1,21,1
860,Pandavapura PS,1,206.0,1,1,21,1
861,Melukote PS,1,206.0,1,1,21,1
862,K.R. Sagara PS,1,205.0,1,1,21,1
863,Arakere PS,1,205.0,1,1,21,1
864,Kyathanahalli PS,1,205.0,1,1,21,1
865,K.R. Pet Town PS,1,203.0,1,1,21,1
866,K.R. Pet Rural PS,1,203.0,1,1,21,1
867,Kikkeri PS,1,203.0,1,1,21,1
868,Nagamangala Town PS,1,204.0,1,1,21,1
869,Nagamangala Rural PS,1,204.0,1,1,21,1
870,Bellur PS,1,204.0,1,1,21,1
871,Bindiganavile PS,1,204.0,1,1,21,1
872,Mandya CEN Crime PS,1,204.0,1,1,21,1
873,Women PS,1,111.0,1,1,26,1
874,Tumakuru Town PS,1,111.0,1,1,26,1
875,Traffic PS,1,111.0,1,1,26,1
876,Thilak Park PS,1,254.0,1,1,26,1
877,New Extension PS,1,254.0,1,1,26,1
878,Jayanagar PS,1,254.0,1,1,26,1
879,Kyathasandra PS,1,253.0,1,1,26,1
880,Hebburu PS,1,253.0,1,1,26,1
881,Tumakuru Rural PS,1,255.0,1,1,26,1
882,Bellavi PS,1,255.0,1,1,26,1
883,KoraPS,1,255.0,1,1,26,1
884,Badavanahalli PS,1,108.0,1,1,26,1
885,Pavagada PS,1,108.0,1,1,26,1
886,Madhugiri PS,1,247.0,1,1,26,1
887,Kodigenahalli PS,1,247.0,1,1,26,1
888,Midigeshi PS,1,247.0,1,1,26,1
889,Arasikere PS,1,248.0,1,1,26,1
890,Y.N. Hosakote PS,1,248.0,1,1,26,1
891,Thirumani PS,1,248.0,1,1,26,1
892,Koratagere PS,1,246.0,1,1,26,1
893,Kolala PS,1,246.0,1,1,26,1
894,SiraPS,1,109.0,1,1,26,1
895,Tavarekere PS,1,250.0,1,1,26,1
896,P.N. Halli PS,1,250.0,1,1,26,1
897,Kallambella PS,1,250.0,1,1,26,1
898,Gubbi PS,1,249.0,1,1,26,1
899,C.S. Pura PS,1,249.0,1,1,26,1
900,Chelur PS,1,249.0,1,1,26,1
901,Kunigal PS,1,107.0,1,1,26,1
902,Amruthur PS,1,244.0,1,1,26,1
903,H. Durga PS,1,244.0,1,1,26,1
904,Turuvekere PS,1,245.0,1,1,26,1
905,Dandinashivara PS,1,245.0,1,1,26,1
906,Tiptur Town PS,1,110.0,1,1,26,1
907,Tiptur Rural PS,1,110.0,1,1,26,1
908,Nonavinakere PS,1,252.0,1,1,26,1
909,Honnavalli PS,1,252.0,1,1,26,1
910,Kibbanahalli PS,1,252.0,1,1,26,1
911,C.N. Halli PS,1,251.0,1,1,26,1
912,Huliyar PS,1,251.0,1,1,26,1
913,Handanakere PS,1,251.0,1,1,26,1
914,CENPS,1,251.0,1,1,26,1
915,Kanakapura Rural PS,1,236.0,1,1,24,1
916,Kaggalipura PS,1,236.0,1,1,24,1
917,Kudur PS,1,236.0,1,1,24,1
918,Magadi PS,1,236.0,1,1,24,1
919,Sathanur PS,1,236.0,1,1,24,1
920,Kanakapura Town PS,1,236.0,1,1,24,1
921,Kanakapura Traffic PS,1,236.0,1,1,24,1
922,Harohalli PS,1,236.0,1,1,24,1
923,Channapatna Rural PS,1,234.0,1,1,24,1
924,Bidadi PS,1,234.0,1,1,24,1
925,Kodihalli PS,1,234.0,1,1,24,1
926,Channapatna Town PS,1,235.0,1,1,24,1
927,Channapatna East PS,1,235.0,1,1,24,1
928,Channapatna Traffic PS,1,235.0,1,1,24,1
929,Ramanagara Town PS,1,237.0,1,1,24,1
930,Ramanagara Rural PS,1,237.0,1,1,24,1
931,ljoor PS,1,237.0,1,1,24,1
932,M.K. Doddi PS,1,237.0,1,1,24,1
933,Tavarekere PS,1,237.0,1,1,24,1
934,Akkur PS,1,237.0,1,1,24,1
935,Women PS,1,237.0,1,1,24,1
936,CENPS,1,237.0,1,1,24,1
937,Chikkaballapura Town Police Station,1,136.0,1,1,8,1
938,Chikkaballapura Rural Police Station,1,136.0,1,1,8,1
939,Peresandra Police Station,1,136.0,1,1,8,1
940,Nandigiridhama Police Station,1,136.0,1,1,8,1
941,Chikkaballapura Traffic Police Station,1,136.0,1,1,8,1
942,Chikkaballapura CEN Police Station,1,136.0,1,1,8,1
943,Chikkaballapura Women Police Station,1,136.0,1,1,8,1
944,Gowribidanur Town Police Station,1,137.0,1,1,8,1
945,Gowribidanur Rural Police Station,1,137.0,1,1,8,1
946,Manchenahalli Police Station,1,137.0,1,1,8,1
947,Gudibande Police Station,1,138.0,1,1,8,1
948,Bagepalli Police Station,1,138.0,1,1,8,1
949,Patapalya Police Station,1,138.0,1,1,8,1
950,Chelur Police Station,1,135.0,1,1,8,1
951,Batlahalli Police Station,1,135.0,1,1,8,1
952,Kencharlahalli Police Station,1,139.0,1,1,8,1
953,Dibburahalli Police Station,1,139.0,1,1,8,1
954,Shidlagatta Town Police Station,1,140.0,1,1,8,1
955,Shidlagatta Rural Police Station,1,140.0,1,1,8,1
956,Chintamani Town Police Station,1,56.0,1,1,8,1
957,Chintamani Rural Police Station,1,56.0,1,1,8,1
958,Gulpet PS,1,195.0,1,1,19,1
959,Kolar Traffic PS,1,195.0,1,1,19,1
960,Kolar Town PS,1,195.0,1,1,19,1
961,Women PS,1,195.0,1,1,19,1
962,CENPS,1,195.0,1,1,19,1
963,Kolar Rural PS,1,195.0,1,1,19,1
964,Vemagal PS,1,195.0,1,1,19,1
965,Masti PS,1,195.0,1,1,19,1
966,Marur PS,1,195.0,1,1,19,1
967,Mulbagal PS,1,197.0,1,1,19,1
968,Mulbagal Rural PS,1,197.0,1,1,19,1
969,Nangali PS,1,197.0,1,1,19,1
970,Srinivasapura PS,1,196.0,1,1,19,1
971,Rayalpadu PS,1,196.0,1,1,19,1
972,Gownipalli PS,1,196.0,1,1,19,1
973,Robertsonpet PS,1,180.0,1,1,19,1
974,Andersonpet PS,1,180.0,1,1,19,1
975,Oorgaum PS,1,179.0,1,1,19,1
976,BEML Nagar PS,1,179.0,1,1,19,1
977,Bangarpet PS,1,177.0,1,1,19,1
978,Bethamangala PS,1,177.0,1,1,19,1
979,Kysamballi PS,1,177.0,1,1,19,1
980,Budhikote PS,1,178.0,1,1,19,1
981,Kamasamudram PS,1,178.0,1,1,19,1
982,CENPS,1,178.0,1,1,19,1
983,Hosakote Police Station,1,48.0,1,1,4,1
984,Hosakote Traffic Police Station,1,48.0,1,1,4,1
985,Nandagudi Police Station,1,48.0,1,1,4,1
986,Sulibele Police Station,1,48.0,1,1,4,1
987,Thirumalashettihalli (T.S. Halli) Police Station,1,48.0,1,1,4,1
988,AG. Halli Police Station,1,48.0,1,1,4,1
989,Anekal Police Station,1,46.0,1,1,4,1
990,Jigani Police Station,1,46.0,1,1,4,1
991,Sarjapura Police Station,1,46.0,1,1,4,1
992,Attibele Police Station,1,46.0,1,1,4,1
993,Bannerghatta Police Station,1,46.0,1,1,4,1
994,Doddaballapura Town Police Station,1,47.0,1,1,4,1
995,Doddaballapura Rural Police Station,1,47.0,1,1,4,1
996,Doddabelavangala Police Station,1,47.0,1,1,4,1
997,Hosahalli Police Station,1,47.0,1,1,4,1
998,Vijayapura Police Station,1,47.0,1,1,4,1
999,C.R. Patna Police Station,1,47.0,1,1,4,1
1000,Viswanathapura Police Station,1,47.0,1,1,4,1
1001,Nelamangala Town Police Station,1,49.0,1,1,4,1
1002,Nelamangala Rural Police Station,1,49.0,1,1,4,1
1003,Nelamangala Traffic Police Station,1,49.0,1,1,4,1
1004,Thyamagondlu Police Station,1,49.0,1,1,4,1
1005,Dobbaspet Police Station,1,49.0,1,1,4,1
1006,Basavanagudi Women PS,1,33.0,1,1,5,1
1007,Central Women PS,1,33.0,1,1,5,1
1008,East Women PS,1,33.0,1,1,5,1
1009,East Zone Women PS,1,33.0,1,1,5,1
1010,North Women PS,1,33.0,1,1,5,1
1011,North East Women PS,1,33.0,1,1,5,1
1012,South Women PS,1,33.0,1,1,5,1
1013,South East Women PS,1,33.0,1,1,5,1
1014,West Women PS,1,33.0,1,1,5,1
1015,Whitefield Women PS,1,33.0,1,1,5,1
1016,Central CEN Crime PS,1,33.0,1,1,5,1
1017,East CEN Crime PS,1,33.0,1,1,5,1
1018,North CEN Crime PS,1,33.0,1,1,5,1
1019,North East CEN Crime PS,1,33.0,1,1,5,1
1020,South CEN Crime PS,1,33.0,1,1,5,1
1021,South East CEN Crime PS,1,33.0,1,1,5,1
1022,West CEN Crime PS,1,33.0,1,1,5,1
1023,Whitefield CEN Crime PS,1,33.0,1,1,5,1
1024,Cyber Crime Police Station,1,33.0,1,1,5,1
1025,Adugodi PS,1,33.0,1,1,5,1
1026,Amruthahalli PS,1,33.0,1,1,5,1
1027,Annapoorneshwari Nagar PS,1,33.0,1,1,5,1
1028,Ashoknagar PS,1,33.0,1,1,5,1
1029,Avalahalli PS,1,33.0,1,1,5,1
1030,Bagalagunte PS,1,33.0,1,1,5,1
1031,Bagalur PS,1,33.0,1,1,5,1
1032,Banashankari PS,1,33.0,1,1,5,1
1033,Banaswadi PS,1,33.0,1,1,5,1
1034,Bandepalya PS,1,33.0,1,1,5,1
1035,Basavanagudi PS,1,33.0,1,1,5,1
1036,Basaveshwara Nagar PS,1,33.0,1,1,5,1
1037,Begur PS,1,33.0,1,1,5,1
1038,Bellandur PS,1,33.0,1,1,5,1
1039,Bharathi Nagar PS,1,33.0,1,1,5,1
1040,BIAL PS,1,33.0,1,1,5,1
1041,Bommanahalli PS,1,33.0,1,1,5,1
1042,Byadarahalli PS,1,33.0,1,1,5,1
1043,Byappanahalli PS,1,33.0,1,1,5,1
1044,Byatarayanapura PS,1,33.0,1,1,5,1
1045,Chamarajpet PS,1,33.0,1,1,5,1
1046,Chandra Layout PS,1,33.0,1,1,5,1
1047,Channammanakere Achukattu PS,1,33.0,1,1,5,1
1048,Chikkabanavara PS,1,33.0,1,1,5,1
1049,Chikkajala PS,1,33.0,1,1,5,1
1050,City Market PS,1,33.0,1,1,5,1
1051,Commercial Street PS,1,33.0,1,1,5,1
1052,Cottonpet PS,1,33.0,1,1,5,1
1053,Cubbon Park PS,1,33.0,1,1,5,1
1054,Devanahalli PS,1,33.0,1,1,5,1
1055,Devarajeevanahalli PS,1,33.0,1,1,5,1
1056,Electronic City PS,1,33.0,1,1,5,1
1057,Gangammana Gudi PS,1,33.0,1,1,5,1
1058,Girinagar PS,1,33.0,1,1,5,1
1059,Govindapura PS,1,33.0,1,1,5,1
1060,Govindaraja Nagar PS,1,33.0,1,1,5,1
1061,H.A.L. PS,1,33.0,1,1,5,1
1062,Halasur PS,1,33.0,1,1,5,1
1063,Halasurgate PS,1,33.0,1,1,5,1
1064,Hanumanthanagar PS,1,33.0,1,1,5,1
1065,Hebbagodi PS,1,33.0,1,1,5,1
1066,Hebbal PS,1,33.0,1,1,5,1
1067,Hennur PS,1,33.0,1,1,5,1
1068,High Grounds PS,1,33.0,1,1,5,1
1069,HSR Layout PS,1,33.0,1,1,5,1
1070,Hulimavu PS,1,33.0,1,1,5,1
1071,Indiranagar PS,1,33.0,1,1,5,1
1072,J.C. Nagar PS,1,33.0,1,1,5,1
1073,Jagajeevanram Nagar PS,1,33.0,1,1,5,1
1074,Jalahalli PS,1,33.0,1,1,5,1
1075,Jayanagar PS,1,33.0,1,1,5,1
1076,Jayaprakash Nagar PS,1,33.0,1,1,5,1
1077,Jeevan Bheemanagar PS,1,33.0,1,1,5,1
1078,Jnanabharathi PS,1,33.0,1,1,5,1
